#ID,M1,M2,M3,M4,M5,M6,M7,M8
gene-Dda1,33.469431,33.394014,32.017462,35.959145,32.892023,30.214532,39.647032,35.938933
gene-Hbq1b,0,0,0,0,0,0,0,0
gene-Lrpprc,25.223049,26.529705,25.290356,25.282253,24.694592,25.696014,14.289577,17.998875
gene-Rhox2f,0,0,0,0,0,0,0,0
gene-Gmnn,44.432024,36.132731,41.124015,39.86381,38.19938,33.818285,26.69574,61.823932
gene-Gmnc,0,0,0,0,0,0,0,0
gene-Nsmf,9.548336,9.535306,9.338097,10.090468,9.446669,8.459921,4.605176,4.372745
gene-Gm11569,0,0,0,0,0,0,0,0
gene-Gm11568,0,0,0,0,0,0,0,0
gene-4930524B15Rik,0,0,0,0,0,0,0,0
gene-Gm11563,0,0,0,0,0,0,0,0
gene-Gm11562,0,0,0,0,0,0,0,0
gene-Gm11565,0,0,0,0,0,0,0,0
gene-Gm11564,0,0,0,0,0,0,0,0
gene-Gm11567,0,0,0,0,0,0,0,0
NewGene_3924,0,0.010741,0.010612,0,0,0.010139,6.01707,0.16187
gene-Myod1,0,0,0,0,0.039129,0.142641,0,0
gene-Mfn2-2,3.472958,3.111477,3.090057,2.492409,3.554691,3.367574,2.047947,2.641503
gene-Abcc12,0,0,0,0.066282,0,0,0,0
gene-Abcc10,0.626183,0.579507,0.604051,0.70593,0.399404,0.616832,0.963849,0.956568
NewGene_2575,0.449211,0,0,0,0,0,0,0
gene-Prss29,0,0,0,0,0,0,0,0
gene-Prss28,0,0,0,0,0,0,0,0.666626
gene-Dus4l,4.808094,4.846597,5.34943,6.279277,6.709758,6.011066,1.339446,3.780498
gene-Prss21,0,0,0,0,0,0,0,0
gene-Prss23,33.972351,26.198522,22.305965,28.884807,20.666515,16.601183,0.116501,0.065085
gene-Prss22,0.549447,0.452344,0.724657,0.702178,0.508865,0.40753,0.120886,0
gene-Prss27,0.2271,0.146306,0.170037,0.131633,0.240611,0,0,0
gene-Thsd1,0.207726,0.743059,0.139787,0.260319,0.49831,0.631173,0.045645,0.158236
gene-Thsd4,0.041469,0.115604,0.02168,0.052263,0.069168,0.051652,0.02694,0.023525
gene-Fkrp,11.878265,14.215498,14.603578,13.320055,13.749701,11.362243,16.540752,9.832125
gene-Cerkl,0,0,0,0,0,0.263763,0.344941,0.101551
gene-Tgoln1,25.701094,25.647167,28.258125,27.763058,31.745651,33.06633,80.772926,23.894547
gene-Zfp784,1.477452,1.508164,1.216607,1.035248,0.931478,0.765178,1.190148,1.454562
gene-Zfp786,0.044643,0.056674,0.085548,0.169516,0.059697,0.067784,0.39388,0.035025
gene-Zfp787,7.489276,6.735809,5.548152,5.912356,7.328056,6.111901,8.692986,8.894695
gene-Zfp781,2.871754,2.275517,2.458707,1.888025,1.774869,2.050471,0.188231,0.179612
gene-Zfp788,2.866439,2.112538,3.129399,2.310996,2.961529,2.433307,3.779935,2.348889
gene-Thtpa,8.996675,9.770159,6.640736,7.702943,7.905383,7.818435,3.887392,5.117483
gene-F7,1.184718,4.714415,4.759666,3.956867,6.265566,9.316572,48.767315,63.450024
gene-Pramel39,0,0,0,0,0,0,0,0
gene-Pramel38,0,0,0,0,0,0,0,0
gene-Macf1,15.653542,12.946762,13.26597,15.432728,10.010801,10.573391,5.564875,6.980489
gene-Pramel33,0,0,0,0,0,0,0,0
gene-Pramel32,0,0,0,0,0,0,0,0
gene-Pramel31,0,0,0.047389,0.024332,0,0,0,0
gene-Pramel30,0,0,0,0,0,0,0,0
gene-Pramel37,0,0,0.035633,0.011861,0.008271,0,0,0
gene-Pramel36,0,0,0,0,0.014367,0,0,0
gene-Pramel35,0,0,0,0,0,0,0,0
gene-Pramel34,0,0,0,0,0,0,0,0
gene-Gm52417,0,0,0,0,0,0,0,0
gene-F3,2.013541,3.475406,1.982922,1.856361,5.45531,5.202073,1.238406,0.687158
gene-Zfp438,1.710668,1.288348,1.445829,1.320277,1.406088,1.401959,1.470989,0.870418
gene-F2,0.031558,0.0188,0.030666,0,0.194843,0.070511,0.065872,0.079457
gene-Zfp433,3.064233,1.972398,1.704216,2.675904,1.887676,1.244455,2.173371,1.851356
gene-Nedd4,210.452698,204.756958,175.411052,200.151901,151.276825,156.816885,21.383873,39.917427
gene-Epx-2,0,0,0,0,0,0,0.595528,30.824427
gene-Nedd1,20.379374,18.470291,17.601337,18.005779,17.392025,15.299732,10.634986,12.698777
gene-Nedd9,23.961161,24.060771,22.966635,25.614155,18.507191,18.406011,12.742747,17.622657
gene-Nedd8,95.279472,84.745323,108.344002,91.380081,117.971069,86.191093,130.511353,120.003883
gene-Fadd,5.540833,5.364733,5.00537,5.26587,5.76496,5.797727,7.170708,7.164677
gene-Adgb,0.017315,0.081745,0.025499,0.01974,0.170642,0.168669,0.253212,0.307964
gene-Bbip1,5.687495,4.768355,5.497519,3.909342,6.999417,4.556625,8.761371,9.715462
gene-Sema4f-2,0.011642,0.075445,0.077582,0.028474,0.138197,0.119869,0.16632,0.20742
gene-Gm9573-2,0,0,0,0,0,0,0,0
gene-Gm9573-3,0,0,0,0,0,0,0,0
gene-Hbb-bh2-2,0,0,0,0,0,0,0,0
gene-Sdr39u1,7.601887,7.614002,6.719787,7.574926,7.483633,6.516486,4.502941,6.429634
gene-Amy1,2.670401,1.242158,2.924226,2.706749,1.216187,1.356845,0,0.029641
gene-Rbm8a,47.329344,42.368475,49.764217,43.77059,47.045309,42.815596,20.989062,28.469114
gene-D17H6S56E-5,144.538389,145.958265,214.191632,220.996754,129.162666,131.553971,30.249551,51.336707
gene-Tgif1,51.44808,47.395782,45.566832,49.420319,46.961025,48.756864,76.522774,17.156407
gene-Tgif2,9.267728,8.451848,8.818334,8.906466,7.373312,6.631229,1.920919,1.607511
gene-Mdh2,182.988861,191.631027,170.260818,189.889633,212.026108,215.05365,208.732956,286.825928
gene-Mdh1,84.347395,79.257593,80.625294,91.894535,85.784217,81.787224,85.431236,104.803787
gene-Gm20747,0,0,0,0,0,0,0,0
gene-Gm5617,6.842809,3.374904,5.202417,3.253776,5.269648,5.003776,2.576595,4.424556
gene-Kif17,0.248287,0.161915,0.307557,0.297576,0.134746,0.075538,0.013742,0.220417
gene-Cyp2c40,0,0,0,0,0,0,0,0
NewGene_568,0,0,0,0,0,0,1.352746,0.994167
gene-Nol3,1.327165,1.49023,0.829151,1.223586,1.053146,0.936829,0.025523,0.062954
gene-Nol4,0.128839,0.087257,0.039566,0.114154,0.027006,0.087748,0,0
gene-Nol6,9.869261,10.250916,9.059654,10.233736,11.743443,10.162654,9.271946,14.034093
gene-Ncor1,21.071553,22.546079,18.096446,21.949123,17.419601,18.249818,17.300922,16.761538
gene-Nol8,9.622124,10.173913,10.072071,9.982521,9.591299,9.253099,7.492089,6.26928
gene-Nol9,22.385897,22.144502,21.779243,22.209316,23.012031,24.393941,8.40876,16.134673
gene-Krtap6-2,0,0,0,0,0,0,0,0
gene-Krtap6-3,0,0,0,0,0,0,0,0
gene-Krtap6-1,0,0,0,0,0,0,0,0
gene-Krtap6-5,0,0,0,0,0,0,0,0
gene-Ptprn2,0,0,0,0.010754,0.010092,0.041051,0,0
gene-Cybc1,23.696024,24.707163,27.913979,25.841629,27.735773,25.453681,39.276138,38.92367
gene-Aicda,0,0.021623,0,0,0.039476,0,0.625957,0.165511
gene-F830016B08Rik,0.680417,1.179191,1.782997,1.216249,1.039117,1.344211,0.171286,0
gene-Gsdme,1.891343,1.367473,1.569051,1.446711,1.705264,0.99975,5.368611,8.738396
gene-Gsdmd,39.478448,46.54281,54.590046,47.981442,48.848975,54.434098,48.779174,54.899004
gene-Gsdmc,0,0,0,0,0,0,0,0
gene-Gsdma,0,0,0,0,0,0.01006,0,0
gene-Ift140,8.036409,8.677844,7.890396,9.202371,6.656229,6.887695,3.91864,4.405991
gene-Adm,6.975415,3.623359,2.999066,2.179909,2.31494,1.728106,0.481909,0.187764
gene-Ado,6.678586,9.54561,5.905446,6.538983,5.409464,5.930345,5.661295,6.439394
gene-Olfr1462,0,0,0,0,0,0,0,0
gene-Olfr1465,0,0,0,0,0,0,0,0
gene-Olfr1467,0,0,0,0,0,0,0,0
gene-Olfr1466,0,0,0,0,0,0,0,0
gene-Olfr1469,0,0,0,0,0,0,0,0
gene-Ada,12.742769,12.901619,12.137517,15.026346,12.665257,15.025933,1.762739,9.428514
gene-Trpv2,4.839704,6.506567,7.134807,7.076435,13.069115,14.76454,47.023618,75.577724
gene-Trpv3,0.004047,0,0,0.022052,0,0,0,0.01687
gene-Trpv1,0,0,0,0.042118,0,0,0,0
gene-Trpv6,0,0,0.033649,0,0.016159,0,0,0
gene-Trpv4,1.706877,1.216531,1.687539,1.561849,1.215642,1.75688,1.049757,2.405304
gene-Trpv5,0,0,0,0,0,0,0,0
gene-Arpc4,51.719699,50.445134,54.973128,47.587769,76.591424,67.438949,110.479006,162.743716
gene-Arpc5,119.525246,114.053581,119.879669,113.968338,156.757339,144.49437,304.685577,319.884949
gene-Arpc2,232.052093,229.043465,213.140678,221.550144,266.441314,246.319043,366.919556,567.442016
gene-Arpc3,147.011993,145.15683,159.103424,152.991562,211.895035,193.122559,431.076141,434.795013
gene-Mrpl20,37.331898,35.453384,40.851826,41.358089,53.352074,46.790886,31.150337,44.798691
gene-Mrpl21,46.213466,39.464807,42.15641,41.009346,44.063825,43.63882,17.838974,28.573021
gene-Mrpl22,31.26077,31.036993,39.727599,42.251703,35.988529,39.244754,14.862663,18.138412
gene-Mrpl23,47.407398,35.717318,39.566079,32.771442,38.66117,30.040312,17.538585,31.480881
gene-Mrpl24,48.444703,39.805828,42.747097,39.278252,49.033407,35.415501,39.873578,37.914049
gene-Mrpl27,40.098238,33.197573,42.72974,39.991026,44.207685,39.67617,28.191893,29.011867
gene-Misp,0.119628,0,1.129276,0.824951,0.548627,0.757928,0,0.109654
gene-Klra3-2,0,0,0,0,0,0,0,0
gene-Klra3-3,0,0,0,0,0,0.076511,0,0
gene-Pbrm1,19.065985,18.815188,16.552215,17.143304,16.334722,16.52788,11.588527,10.882157
gene-Mypn,0,0,0,0,0.019481,0.039925,0,0.020024
gene-Mipep,11.454112,11.948616,11.0981,12.318263,12.645277,11.94351,7.704576,14.690689
gene-Fam8a1,19.118136,18.499922,17.955767,16.955239,15.962047,14.395942,12.501398,7.061179
gene-H2-D1,453.241791,520.140015,623.399597,526.216064,600.680664,627.809692,301.337036,137.292557
gene-Rnf207,0.325042,0.293124,0.06612,0.147384,0.226607,0.060816,0.068722,0
gene-Kansl1l-2,0.161939,0.32372,0.411634,0.297666,0.296123,0.222481,0.435934,0.088907
NewGene_2231,1.821845,2.765103,2.225293,2.163292,2.917247,2.56883,2.311137,2.379791
NewGene_2230,0.088765,0.178941,0.330105,0.28877,0.328473,0,0,0
gene-Ptprh,0,0,0,0,0,0,0.283338,0.096376
gene-Ptprj,5.325859,6.486545,6.029952,5.452941,10.123132,11.709578,20.905617,13.837891
gene-Olfr417,0,0,0,0,0,0,0,0
gene-Olfr410,0,0,0,0,0,0,0,0
gene-Ptprm,4.315455,6.696382,3.75954,3.811577,3.900714,4.591402,0,0
gene-Ptprn,20.163206,20.605599,18.617325,15.771115,14.3116,11.879189,1.122839,0.068348
gene-Ptpro,0.658518,1.766016,1.785444,1.773185,3.779899,3.910103,0.424123,6.43608
gene-Ptpra,42.576845,41.042142,35.071958,38.918809,34.89747,39.136788,27.165113,29.390942
gene-Ptprb,0.95723,1.491782,0.889943,0.552238,1.314588,1.331032,0.019207,0.003711
gene-Ptprc,11.392285,23.61999,16.909734,13.437728,41.868183,47.353975,78.432678,100.807646
gene-Ptprd,0.02124,0.02873,0.009424,0,0.094918,0.021439,0,0
gene-Ptpre,5.993529,7.448592,6.903988,6.813871,8.2519,9.632624,25.096654,27.73822
gene-Ptprf,0.093472,0.24402,0.079507,0.071089,0.177064,0.185316,1.018255,0.136143
gene-Ptprg,4.036632,4.283413,2.916429,4.224199,3.968719,3.837904,0,0
gene-Rsrc2,34.956019,29.28605,32.911778,29.556859,30.892971,29.348528,31.51709,30.566381
gene-Lin37,10.749523,10.929883,9.369847,11.072017,12.889691,11.717988,13.853504,16.1293
gene-Rsrc1,27.445123,26.935176,25.4819,24.905017,23.240586,23.874452,5.325124,9.353694
gene-Ptprq,0,0,0,0,0,0,0,0
gene-Ptprr,0.040433,0,0.070027,0,0.064949,0.091513,0,0.237615
gene-Ptprs,31.260232,26.406932,25.366929,27.145331,11.703327,17.169078,2.370883,2.783149
gene-Ptprt,0.013265,0.003715,0.003549,0.013647,0.013044,0.010345,0,0
gene-Ptpru,0.047465,0.035273,0.074091,0,0.093351,0.091703,0.121823,0.228363
gene-Dbil5,0.493829,0.180283,0,0,0.164565,0,0.252176,0
gene-Clip4,0.359172,0.116368,0.069853,0.147112,0.301232,0.243105,0,0
gene-Clip1,14.214959,13.32821,13.758622,14.14703,13.237234,13.555635,15.188942,14.388655
gene-Clip2,11.243213,12.119671,11.597281,13.270589,9.959952,10.766653,12.026135,6.186565
gene-Clip3,0.403134,0.809682,1.189644,0.401794,1.635704,1.806451,0.127958,0.046924
gene-Gm34646,0,0,0,0,0,0,0,0
NewGene_1836,0.074634,0,0.42014,0,0,0,0,0
gene-Tram2,2.854239,2.263176,3.290981,3.151209,2.310709,4.416866,1.77572,0.796044
NewGene_1834,1.290003,1.089145,1.326647,0.910288,0.933947,0.608971,0.136753,0.129719
gene-Tram1,38.987606,38.083279,37.923435,37.098228,46.828014,42.541336,48.692703,66.098862
NewGene_1835,0,0.098726,0.322472,0,0.376073,0.744594,0,0
gene-Cstb,188.633774,177.616684,206.995544,177.22673,239.442657,215.092545,662.026855,332.862122
gene-Oprk1,0,0,0,0,0,0,0,0
gene-1700010I14Rik,0.025355,0.082706,0.015276,0,0.210278,0.372925,0.929178,1.916032
gene-Ncan,0.019336,0,0,0,0.006382,0,0,0
gene-Gm36864,0,0,0,0,0,0,0.028447,0.105981
gene-Cst7,4.021309,5.069586,3.764099,3.507778,14.370324,13.550641,51.253315,40.736244
gene-Cst6,4.840571,4.289454,4.298664,3.686948,2.672279,2.930614,0.032209,0
gene-Cst3,241.750534,260.327301,261.740845,243.799988,379.038422,377.564301,3399.009277,1908.697998
gene-Zfp58,2.668855,2.14034,2.971343,2.911766,2.610443,4.176935,4.751926,3.13818
gene-Zfp54,1.378812,1.857492,2.223669,2.071216,1.640714,1.956959,3.625791,1.866155
gene-Zfp57,0.073716,1.952983,1.643781,1.752888,1.762979,1.264153,0.005137,0.405929
gene-C1qtnf12,24.028399,22.889811,20.108114,20.42202,17.657772,18.50598,4.998261,8.87908
gene-Zfp51,4.617688,4.745614,4.12335,4.517542,5.008244,3.86202,6.804802,4.266247
gene-Zfp53,4.620309,4.530137,5.247627,5.346762,4.844519,5.475122,5.47575,5.349063
gene-Zfp52,10.990506,11.884763,11.27183,10.32914,11.79093,10.530126,13.434238,6.59361
gene-Lzts1,0.115112,0.048751,0.077253,0.039379,0.171967,0.088032,0,0.105608
gene-Eola1,17.330778,13.708899,14.211613,14.440195,11.830358,16.060177,17.030878,11.033476
gene-Olfr23-2,0,0,0,0,0,0,0,0
gene-Lzts3,0.993336,1.340686,1.451209,1.5014,1.671104,2.664804,0.844365,1.150909
gene-Cflar,12.21207,13.060363,14.595673,12.037573,12.828829,13.939724,31.680583,12.121137
gene-Scn9a,0,0,0,0,0,0,0,0
gene-Lzts2,38.983396,39.279217,30.905856,34.778679,27.192286,29.970377,2.437464,3.107806
gene-Cfap126,1.021566,0.358376,0.537357,1.257658,0.540668,0.712764,0.775406,0.521099
gene-Mcc,4.198098,4.481329,3.450915,3.612465,2.98259,3.668442,0.006306,0
gene-Gypa,0,0,0,0,0,0,0,0.028653
gene-Ufm1,12.605215,11.321918,12.450679,12.572016,13.182087,14.671764,14.6727,12.506104
gene-Hmgn1-2,138.910812,112.635582,123.439545,125.162338,115.649803,106.454521,19.394053,33.813515
gene-Gypc,18.668928,14.93084,19.724639,23.469589,15.351444,16.023674,11.9311,9.187549
gene-Ubxn2b,2.258096,2.146338,2.292732,1.942726,2.021097,2.351438,2.784203,2.526947
gene-Rabep2,5.323803,5.045589,4.279931,4.763559,5.278575,5.905566,10.205279,6.168023
gene-Rabep1,8.59821,7.646508,8.899034,7.917182,8.384623,9.315379,10.023796,6.643147
gene-Ubxn2a,6.873591,7.871387,6.571567,6.591189,7.366353,7.665815,10.879166,10.757562
gene-Gpnmb,37.507298,47.291683,31.43675,33.267952,43.926815,51.065304,1492.842529,353.879303
gene-Nrarp,10.042274,7.982063,6.692825,7.388087,6.381443,6.96286,0.263739,0.22343
gene-Acly,84.19088,78.569377,65.883955,71.424393,56.191962,59.355612,78.353905,104.630589
gene-Dact2,0.246925,0.192576,0.345491,0.035896,0.232436,0.231398,0.154402,0.035091
gene-Dact3,2.742316,4.024503,3.526092,3.382186,3.062094,3.188939,0.580263,0.347311
gene-Dact1,0.518003,0.845028,0.756225,0.303172,1.464284,1.872255,0.127884,0.104343
gene-Eef1akmt1,20.085108,17.652658,19.736235,19.071291,22.448684,17.708034,15.591621,23.429907
gene-Eef1akmt2,11.382156,10.590648,12.067897,12.02849,14.993137,11.674521,3.495856,7.102483
gene-Eef1akmt3,0.238296,0.269167,0.775861,0.234411,0.626443,0.603485,0,0.231099
gene-Eef1akmt4,14.794609,9.031853,13.133745,14.039481,14.865446,15.190484,13.770411,15.161263
gene-Rabepk,12.589971,10.920579,12.37482,11.921693,11.272868,12.280811,4.62957,8.017682
gene-Qrich2,0.012819,0,0.006428,0.058253,0.006687,0,0.013071,0
gene-Qrich1,29.970377,28.997967,28.709343,31.57314,29.876808,29.645179,37.932027,28.902364
gene-Olfr103-2,0,0,0,0,0,0,0,0
gene-Olfr103-3,0,0,0,0,0,0,0,0
gene-Olfr103-4,0,0,0,0,0,0,0,0
gene-Ccdc188-3,0,0,0,0,0,0,0,0
gene-Ccdc188-2,0,0,0,0,0,0.006579,0,0.005259
gene-Ccdc188-4,0,0,0,0,0,0.006579,0,0.005259
NewGene_2570,0.183239,0,0,0.546509,0,0,0,0
NewGene_2571,0.346474,0.061728,0.445079,0.835531,0.735868,0.60112,2.670965,1.665819
gene-Trmt2a-2,3.619935,3.362342,3.984886,3.58762,4.170733,3.184459,3.523702,4.809212
gene-Trmt2a-3,6.289803,6.732029,4.588671,4.004221,4.664959,6.552463,6.45168,14.078107
NewGene_2574,0,0,0,0,0,0.04143,0.552694,0.88637
gene-Slc6a17,0.060302,0,0.014135,0.015962,0.018599,0.049379,0,0
gene-Kansl1-2,4.0427,2.133013,3.263073,4.60563,2.747982,3.020865,7.727256,3.914615
gene-Slc6a18,0,0,0,0,0,0,0.029948,0
gene-Phb,101.52523,90.811172,101.564758,110.146698,115.272484,105.199364,42.654564,68.112663
gene-Apela,0,0,0,0,0,0,0,0
gene-Hsp90b1,459.071533,463.464722,523.823425,490.778778,435.300659,415.168671,227.614517,444.047089
gene-Zscan20-2,0.63741,0.649901,0.571384,0.660898,0.540794,0.57967,0.004504,0.166557
gene-Slc51a,0,0,0.024351,0,0,0,0,0
gene-Ephb4,19.036867,18.409838,15.68706,18.913627,12.877561,15.058031,0,0
gene-Ephb6,3.864741,2.947631,1.895577,3.006952,2.090301,2.042737,0.040309,0.117886
gene-Ephb1,0.201403,0.18361,0.048983,0,0.155546,0.142416,0,0
gene-Ephb3,1.851389,2.104827,1.884892,2.146154,2.471473,2.704036,0.162456,0
gene-Ephb2,3.634598,4.129077,3.905659,4.61816,3.561468,3.33272,0.033132,0.026196
gene-Nrbp1,42.868898,46.477429,38.757218,47.546797,45.426993,45.738618,56.03091,48.732736
gene-Nrbp2,3.227708,3.684259,2.978512,3.213406,2.457572,2.48607,0.2257,0.161312
gene-Olfr658,0,0,0,0,0.01381,0,0,0
gene-Borcs8,12.095858,9.309564,10.984245,10.634401,11.229096,11.218646,14.674387,15.997082
gene-Psap,500.623158,820.281579,647.569125,596.666945,1114.305979,1527.804765,3700.671558,2985.959504
gene-Olfr657,0,0,0,0,0,0,0,0
gene-Rybp,14.425537,13.447557,12.538441,11.685077,12.619832,11.225165,35.363159,12.347853
gene-Spp1,419.157085,607.313038,699.173367,797.293475,698.284927,814.404396,832.695212,282.908958
gene-Spp2,0,0,0,0,0,0,0,0
gene-Dlst,68.1577,68.066903,66.165706,71.824204,68.994792,71.941797,57.636634,77.223792
gene-Olfr8,0,0,0,0,0,0,0,0
gene-Slc51b,0,0,0,0,0,0,0,0.833779
gene-Olfr5,0,0,0,0,0,0,0,0
gene-Olfr6,0,0,0,0,0,0,0,0
gene-Olfr1,0,0,0,0,0,0,0,0
gene-Olfr3,0,0,0,0,0,0,0,0
gene-Olfr2,0,0,0,0,0,0,0,0
gene-Rgmb,8.347128,7.76938,7.345977,6.99297,5.647092,5.770504,3.498319,2.093735
gene-Rgma,5.616916,4.721959,4.795393,5.11292,3.04435,3.708418,0,0
gene-Borcs5,4.339097,4.206549,2.936868,4.012053,4.725427,4.221092,4.162268,6.946702
gene-Gm15448,0.347442,0.758282,0.46981,0.602831,1.238742,1.748979,4.374743,4.63596
